brand,model,scope,class,rule,units_total,units_last_12m,first_seen,last_seen
PEUGEOT,2008 SPORT 1.6 THP TIPTRONIC 165 AM20,Whole,ICE,default-ice,680,0,2019-12,2022-01
PEUGEOT,2008 SPORT 1.6 THP TIPTRONIC 165 AM21,Whole,ICE,default-ice,58,0,2021-04,2022-01
PEUGEOT,2008 SPORT 1.6 THP TIPTRONIC 165 AM22,Whole,ICE,default-ice,502,0,2021-06,2022-09
PEUGEOT,2008 SPORT 1.6 THP TIPTRONIC 165 AM22.5,Whole,ICE,default-ice,155,0,2022-02,2023-04
PEUGEOT,2008 SPORT 1.6 THP TIPTRONIC 165 AM23,Whole,ICE,default-ice,151,0,2022-07,2023-10
PEUGEOT,2008 SPORTWAY 1.6 115,Whole,ICE,default-ice,1,0,2019-10,2019-10
PEUGEOT,205 TURBO,Whole,ICE,default-ice,1,0,2021-02,2021-02
PEUGEOT,206,Whole,ICE,default-ice,2,0,2018-01,2021-01
PEUGEOT,206 ALLURE 1.4 N 5P,Whole,ICE,default-ice,1,0,2022-10,2022-10
PEUGEOT,206 CC,Whole,ICE,default-ice,2,1,2018-09,2026-07
PEUGEOT,206 XR 1.4,Whole,ICE,default-ice,1,0,2021-10,2021-10
PEUGEOT,206 XS PREMIUM 1.6 3P,Whole,ICE,default-ice,1,0,2020-01,2020-01
PEUGEOT,206 XTD 1.9,Whole,ICE,default-ice,1,0,2018-07,2018-07
PEUGEOT,207 CC 1.6,Whole,ICE,default-ice,2,0,2022-05,2024-12
PEUGEOT,207 CC 120CV,Whole,ICE,default-ice,1,0,2019-09,2019-09
PEUGEOT,207 COMPACT,Whole,ICE,default-ice,1,0,2022-09,2022-09
PEUGEOT,207 COMPACT ACTIVE 1.4 N,Whole,ICE,default-ice,1,0,2021-11,2021-11
PEUGEOT,207 COMPACT ACTIVE 1.4 N 3P,Whole,ICE,default-ice,1,0,2021-11,2021-11
PEUGEOT,207 COMPACT ACTIVE 1.4 N 5P,Whole,ICE,default-ice,2,0,2018-04,2019-04
PEUGEOT,207 COMPACT ALLURE 1.4 HDI 5P,Whole,ICE,default-ice,1,0,2018-02,2018-02
PEUGEOT,207 COMPACT ALLURE 1.4 N 5P,Whole,ICE,default-ice,15,0,2018-01,2023-09
PEUGEOT,207 COMPACT FELINE 1.6 N,Whole,ICE,default-ice,1,0,2018-03,2018-03
PEUGEOT,207 COMPACT FELINE 1.6 N 5P,Whole,ICE,default-ice,1,0,2018-08,2018-08
PEUGEOT,207 COMPACT SW XT 1.6,Whole,ICE,default-ice,1,0,2020-03,2020-03
PEUGEOT,207 COMPACT XR 1.4 5P,Whole,ICE,default-ice,1,0,2019-02,2019-02
PEUGEOT,207 COMPACT XT 1.6 5P TIPTRONIC,Whole,ICE,default-ice,1,0,2022-04,2022-04
PEUGEOT,207 PASSION ACTIVE,Whole,ICE,default-ice,1,1,2026-07,2026-07
PEUGEOT,208,Whole,ICE,default-ice,5,1,2018-08,2026-04
PEUGEOT,208 1.6 GRIFFE,Whole,ICE,default-ice,1,0,2020-11,2020-11
PEUGEOT,208 ACTIVE 1.5,Whole,ICE,default-ice,36,0,2018-01,2023-03
PEUGEOT,208 ACTIVE 1.5 N,Whole,ICE,default-ice,3,0,2018-01,2019-10
PEUGEOT,208 ACTIVE 1.6,Whole,ICE,default-ice,4935,1,2018-01,2026-07
PEUGEOT,208 ACTIVE 1.6 115,Whole,ICE,default-ice,4404,0,2018-06,2023-06
PEUGEOT,208 ACTIVE 1.6L,Whole,ICE,default-ice,6262,0,2020-07,2025-03
PEUGEOT,208 ACTIVE 1.6L AM23,Whole,ICE,default-ice,3566,0,2022-06,2024-09
PEUGEOT,208 ACTIVE 1.6L AM23.5,Whole,ICE,default-ice,23,0,2023-01,2023-07
PEUGEOT,208 ACTIVE 1.6L TIPTRONIC AM23.5,Whole,ICE,default-ice,27,0,2023-01,2023-07
PEUGEOT,208 ACTIVE AM24,Whole,ICE,default-ice,118,0,2023-10,2024-07
PEUGEOT,208 ACTIVE AM24.5,Whole,ICE,default-ice,2,0,2024-04,2024-07
PEUGEOT,208 ACTIVE AM25,Whole,ICE,default-ice,3,1,2025-05,2026-05
PEUGEOT,208 ACTIVE AT AM24,Whole,ICE,default-ice,223,0,2023-11,2024-09
PEUGEOT,208 ACTIVE AT AM24.5,Whole,ICE,default-ice,2,0,2024-07,2024-08
PEUGEOT,208 ACTIVE MT AM25.5,Whole,ICE,default-ice,2,0,2025-04,2025-05
PEUGEOT,208 ACTIVE MT AM26,Whole,ICE,default-ice,93,43,2025-07,2026-06
PEUGEOT,208 ACTIVE MT AM26.5,Whole,ICE,default-ice,1,1,2026-07,2026-07
PEUGEOT,208 ACTIVE PACK 1.6L AM23.5,Whole,ICE,default-ice,4533,0,2023-01,2024-09
PEUGEOT,208 ACTIVE PACK 1.6L TIPTRONIC AM23.5,Whole,ICE,default-ice,2621,0,2023-01,2024-01
PEUGEOT,208 ACTIVE PK AM24,Whole,ICE,default-ice,2445,0,2023-07,2024-10
PEUGEOT,208 ACTIVE PK AM24.5,Whole,ICE,default-ice,4160,0,2024-01,2025-02
PEUGEOT,208 ACTIVE PK AT AM24,Whole,ICE,default-ice,4293,0,2023-07,2025-03
PEUGEOT,208 ACTIVE PK AT AM24.5,Whole,ICE,default-ice,3976,2,2024-01,2026-07
PEUGEOT,208 ACTIVE TIPTRONIC 1.6L,Whole,ICE,default-ice,4133,0,2020-08,2023-10
PEUGEOT,208 ACTIVE TIPTRONIC 1.6L AM23,Whole,ICE,default-ice,1943,0,2022-08,2025-02
PEUGEOT,208 ALLURE 1.2,Whole,ICE,default-ice,2,1,2020-01,2026-01
PEUGEOT,208 ALLURE 1.5 N TOUCHSCREEN,Whole,ICE,default-ice,5,0,2018-04,2021-12
PEUGEOT,208 ALLURE 1.5 NAV,Whole,ICE,default-ice,11,0,2018-01,2018-10
PEUGEOT,208 ALLURE 1.6,Whole,ICE,default-ice,5769,1,2018-01,2026-08
PEUGEOT,208 ALLURE 1.6 115,Whole,ICE,default-ice,6911,0,2018-06,2023-10
PEUGEOT,208 ALLURE 1.6 5P TIPTRONIC,Whole,ICE,default-ice,1,0,2018-01,2018-01
PEUGEOT,208 ALLURE 1.6 N,Whole,ICE,default-ice,1,0,2018-03,2018-03
PEUGEOT,208 ALLURE 1.6 TIPTRONIC 6,Whole,ICE,default-ice,828,0,2018-01,2020-12
PEUGEOT,208 ALLURE 1.6 TIPTRONIC 6 115,Whole,ICE,default-ice,701,0,2018-06,2021-02
PEUGEOT,208 ALLURE 1.6 TIPTRONIC NAV,Whole,ICE,default-ice,289,0,2018-01,2021-03
PEUGEOT,208 ALLURE 1.6 TIPTRONIC SMEG,Whole,ICE,default-ice,4,0,2018-01,2018-09
PEUGEOT,208 ALLURE 1.6L,Whole,ICE,default-ice,4937,0,2020-07,2024-12
PEUGEOT,208 ALLURE 1.6L AM23,Whole,ICE,default-ice,1139,0,2022-08,2024-07
PEUGEOT,208 ALLURE 1.6L AM23.5,Whole,ICE,default-ice,20,0,2023-01,2023-07
PEUGEOT,208 ALLURE 1.6L TIPTRONIC AM23.5,Whole,ICE,default-ice,27,0,2023-01,2023-07
PEUGEOT,208 ALLURE 1.6N TOUCHSCREEN,Whole,ICE,default-ice,5,0,2018-03,2021-05
PEUGEOT,208 ALLURE AM24,Whole,ICE,default-ice,5,0,2023-12,2024-09
PEUGEOT,208 ALLURE AM24.5,Whole,ICE,default-ice,2,0,2024-07,2024-08
PEUGEOT,208 ALLURE AM25,Whole,ICE,default-ice,5816,9,2024-07,2026-07
PEUGEOT,208 ALLURE AT AM24,Whole,ICE,default-ice,4,0,2023-12,2024-01
PEUGEOT,208 ALLURE AT AM24.5,Whole,ICE,default-ice,2,0,2024-07,2024-07
PEUGEOT,208 ALLURE AT AM25,Whole,ICE,default-ice,3970,10,2024-07,2026-02
PEUGEOT,208 ALLURE AT AM25.5,Whole,ICE,default-ice,4046,107,2025-01,2026-06
PEUGEOT,208 ALLURE AT AM26,Whole,ICE,default-ice,4123,3645,2025-07,2026-08
PEUGEOT,208 ALLURE AT AM26.5,Whole,ICE,default-ice,1579,1579,2026-02,2026-08
PEUGEOT,208 ALLURE MT AM25.5,Whole,ICE,default-ice,5508,98,2025-01,2026-06
PEUGEOT,208 ALLURE MT AM26,Whole,ICE,default-ice,3971,3231,2025-07,2026-08
PEUGEOT,208 ALLURE MT AM26.5,Whole,ICE,default-ice,3148,3148,2026-01,2026-08
PEUGEOT,208 ALLURE PACK 1.4 HDI,Whole,ICE,default-ice,1,0,2020-02,2020-02
PEUGEOT,208 ALLURE PACK 1.6L AM23.5,Whole,ICE,default-ice,2549,1,2023-01,2025-09
PEUGEOT,208 ALLURE PACK 1.6L TIPTRONIC AM23.5,Whole,ICE,default-ice,1285,0,2023-01,2024-01
PEUGEOT,208 ALLURE PK AM24,Whole,ICE,default-ice,1650,0,2023-07,2025-06
PEUGEOT,208 ALLURE PK AM24.5,Whole,ICE,default-ice,339,0,2024-01,2025-07
PEUGEOT,208 ALLURE PK AM25,Whole,ICE,default-ice,1757,7,2024-07,2025-12
PEUGEOT,208 ALLURE PK AT AM24,Whole,ICE,default-ice,385,0,2023-07,2025-03
PEUGEOT,208 ALLURE PK AT AM24.5,Whole,ICE,default-ice,179,0,2024-01,2024-10
PEUGEOT,208 ALLURE PK MT AM25.5,Whole,ICE,default-ice,514,4,2025-01,2026-04
PEUGEOT,208 ALLURE PK T200 AM25,Whole,ICE,default-ice,1505,13,2024-07,2026-05
PEUGEOT,208 ALLURE PK T200 AM25.5,Whole,ICE,default-ice,1862,143,2025-01,2026-08
PEUGEOT,208 ALLURE PK T200 AM26,Whole,ICE,default-ice,2501,2143,2025-07,2026-08
PEUGEOT,208 ALLURE PK T200 AM26.5,Whole,ICE,default-ice,627,627,2026-02,2026-08
PEUGEOT,208 ALLURE PLUS 1.6 HDI,Whole,ICE,default-ice,348,0,2018-01,2020-05
PEUGEOT,208 ALLURE PLUS 1.6 HDI 92,Whole,ICE,default-ice,487,0,2018-04,2020-02
PEUGEOT,208 ALLURE T200 AM25.5,Whole,ICE,default-ice,2,1,2025-05,2026-01
PEUGEOT,208 ALLURE TIPTRONIC 1.6L,Whole,ICE,default-ice,4021,1,2020-08,2026-01
PEUGEOT,208 ALLURE TIPTRONIC 1.6L AM23,Whole,ICE,default-ice,1274,0,2022-08,2024-09
PEUGEOT,208 FELINE 1.6,Whole,ICE,default-ice,3501,0,2018-01,2023-03
PEUGEOT,208 FELINE 1.6 115,Whole,ICE,default-ice,4842,0,2018-06,2023-08
PEUGEOT,208 FELINE 1.6 N PACK CUIR,Whole,ICE,default-ice,7,0,2018-01,2020-10
PEUGEOT,208 FELINE 1.6 TIPTRONIC 6,Whole,ICE,default-ice,1411,0,2018-01,2024-01
PEUGEOT,208 FELINE 1.6 TIPTRONIC 6 115,Whole,ICE,default-ice,2200,0,2018-06,2021-06
PEUGEOT,208 FELINE 1.6L TIPTRONIC AM23.5,Whole,ICE,default-ice,4434,1,2023-01,2025-09
PEUGEOT,208 FELINE AT AM24,Whole,ICE,default-ice,3924,1,2023-07,2025-11
PEUGEOT,208 FELINE AT AM24.5,Whole,ICE,default-ice,3702,0,2024-01,2025-07
PEUGEOT,208 FELINE TIPTRONIC 1.6L,Whole,ICE,default-ice,6737,1,2020-07,2026-07
PEUGEOT,208 FELINE TIPTRONIC 1.6L AM23,Whole,ICE,default-ice,4653,1,2022-06,2026-08
PEUGEOT,208 GT 1.6 THP,Whole,ICE,default-ice,1217,0,2018-01,2019-10
PEUGEOT,208 GT 1.6 THP 165,Whole,ICE,default-ice,1366,0,2018-06,2020-09
PEUGEOT,208 GT LINE TIPTRONIC 130 CV,Whole,ICE,default-ice,44,0,2020-12,2022-01
PEUGEOT,208 GT T200 AM25,Whole,ICE,default-ice,3860,12,2024-07,2026-06
PEUGEOT,208 GT T200 AM25.5,Whole,ICE,default-ice,3039,126,2025-01,2026-08
PEUGEOT,208 GT T200 AM26,Whole,ICE,default-ice,3985,3138,2025-07,2026-08
PEUGEOT,208 GT T200 AM26.5,Whole,ICE,default-ice,2082,2082,2026-02,2026-08
PEUGEOT,208 GT TIPTRONIC 130 CV,Whole,ICE,default-ice,103,0,2021-05,2022-12
PEUGEOT,208 GT TIPTRONIC 130 CV AM22,Whole,ICE,default-ice,69,0,2022-03,2023-07
PEUGEOT,208 GTI,Whole,ICE,default-ice,75,0,2018-01,2020-06
PEUGEOT,208 IN CONCERT 1.6 115,Whole,ICE,default-ice,806,0,2019-10,2023-06
PEUGEOT,208 LIKE 1.2L,Whole,ICE,default-ice,3647,0,2020-07,2024-12
PEUGEOT,208 LIKE 1.2L 82CV AM23,Whole,ICE,default-ice,762,1,2022-10,2025-12
PEUGEOT,208 LIKE 1.2L AM23,Whole,ICE,default-ice,1542,0,2022-06,2024-12
PEUGEOT,208 LIKE PACK 1.2L AM23,Whole,ICE,default-ice,177,0,2022-10,2024-12
PEUGEOT,208 LIKE PACK 1.6L,Whole,ICE,default-ice,2655,0,2020-08,2024-12
PEUGEOT,208 LIKE PACK 1.6L AM23,Whole,ICE,default-ice,1043,0,2022-06,2024-09
PEUGEOT,208 MGRIFFE AT,Whole,ICE,default-ice,1,0,2021-05,2021-05
PEUGEOT,208 NEW LIKE 1.2L AM23.5,Whole,ICE,default-ice,1083,1,2023-01,2026-08
PEUGEOT,208 NEW LIKE 1.2L AM24,Whole,ICE,default-ice,469,0,2023-07,2025-02
PEUGEOT,208 PURETECH 75 MT 1.2,Whole,ICE,default-ice,1,0,2024-11,2024-11
PEUGEOT,208 PURETECH HB 1.2 AT,Whole,ICE,default-ice,1,0,2025-06,2025-06
PEUGEOT,208 ROADTRIP 1.6L AM23,Whole,ICE,default-ice,160,0,2022-10,2024-09
PEUGEOT,208 ROADTRIP AM24,Whole,ICE,default-ice,573,0,2023-08,2024-08
PEUGEOT,208 ROADTRIP AT AM24,Whole,ICE,default-ice,934,0,2023-08,2024-09
PEUGEOT,208 ROADTRIP TIPTRONIC 1.6L AM23,Whole,ICE,default-ice,362,0,2022-10,2024-08
PEUGEOT,208 STYLE,Whole,ICE,default-ice,1,0,2018-06,2018-06
PEUGEOT,208 STYLE 1.6L AM23,Whole,ICE,default-ice,760,0,2022-06,2024-12
PEUGEOT,208 STYLE AT AM24,Whole,ICE,default-ice,86,0,2024-02,2024-10
PEUGEOT,208 STYLE AT AM24.5,Whole,ICE,default-ice,699,0,2024-02,2025-06
PEUGEOT,208 STYLE AT23.5,Whole,ICE,default-ice,3529,1,2023-04,2026-07
PEUGEOT,208 STYLE MT AM24,Whole,ICE,default-ice,75,0,2024-02,2025-03
PEUGEOT,208 STYLE MT23.5,Whole,ICE,default-ice,1924,0,2023-04,2024-04
PEUGEOT,208 STYLE TIPTRONIC 1.6L AM23,Whole,ICE,default-ice,762,2,2022-06,2025-12
PEUGEOT,208 URBAN TECH 1.6,Whole,ICE,default-ice,1,0,2018-12,2018-12
PEUGEOT,208 URBAN TECH 1.6 115,Whole,ICE,default-ice,599,0,2018-09,2020-09
PEUGEOT,3008,Whole,ICE,default-ice,4,1,2018-06,2026-08
PEUGEOT,3008 1.6 A/T,Whole,ICE,default-ice,9,0,2019-12,2025-07
PEUGEOT,3008 ACTIVE 1.6 AT,Whole,ICE,default-ice,2,2,2026-03,2026-08
PEUGEOT,3008 ALLURE 1.6,Whole,ICE,default-ice,1,0,2025-07,2025-07
PEUGEOT,3008 ALLURE 1.6 BLUE HDI,Whole,ICE,default-ice,1,0,2025-06,2025-06
PEUGEOT,3008 ALLURE BLUE HDI 1.6 AT,Whole,ICE,default-ice,1,1,2025-12,2025-12
PEUGEOT,3008 ALLURE E HDI 1.6,Whole,ICE,default-ice,2,0,2018-04,2019-02
PEUGEOT,3008 ALLURE PACK AM23.5,Whole,ICE,default-ice,55,0,2023-06,2025-01
PEUGEOT,3008 ALLURE PACK THP TIPTRONIC AM23,Whole,ICE,default-ice,10,0,2023-03,2023-07
PEUGEOT,3008 ALLURE THP TIPTRONIC,Whole,ICE,default-ice,1199,0,2018-01,2021-12
PEUGEOT,3008 ALLURE THP TIPTRONIC AM21,Whole,ICE,default-ice,69,0,2021-07,2022-03
PEUGEOT,3008 ALLURE THP TIPTRONIC AM21 PR,Whole,ICE,default-ice,1,0,2021-05,2021-05
PEUGEOT,3008 ALLURE THP TIPTRONIC AM22,Whole,ICE,default-ice,74,0,2022-04,2023-04
PEUGEOT,3008 ALLURE TIPTRONIC,Whole,ICE,default-ice,40,0,2018-01,2018-10
PEUGEOT,3008 FELINE TIPTRONIC,Whole,ICE,default-ice,1,0,2018-03,2018-03
PEUGEOT,3008 FELINE TIPTRONIC HDI,Whole,ICE,default-ice,1,0,2018-03,2018-03
PEUGEOT,3008 GT AM24,Whole,ICE,default-ice,5,0,2025-01,2025-07
PEUGEOT,3008 GT LINE HDI TIPTRONIC,Whole,ICE,default-ice,2,0,2018-03,2018-03
PEUGEOT,3008 GT PACK AM23.5,Whole,ICE,default-ice,450,0,2023-06,2025-01
PEUGEOT,3008 GT PACK AM24,Whole,ICE,default-ice,293,0,2024-02,2025-04
PEUGEOT,3008 GT PACK HDI TIPTRONIC AM21,Whole,ICE,default-ice,173,0,2021-08,2022-06
PEUGEOT,3008 GT PACK HDI TIPTRONIC AM21 PR,Whole,ICE,default-ice,1,0,2021-05,2021-05
PEUGEOT,3008 GT PACK HDI TIPTRONIC AM22,Whole,ICE,default-ice,305,0,2022-02,2023-10
PEUGEOT,3008 GT PACK HYBRID4 AM22,Whole,PHEV,phev-hybrid4,105,0,2022-05,2024-02
PEUGEOT,3008 GT PACK PHEV PRS,Whole,PHEV,phev-token,1,0,2022-03,2022-03
PEUGEOT,3008 GT PACK THP TIPTRONIC AM21,Whole,ICE,default-ice,183,0,2021-06,2022-07
PEUGEOT,3008 GT PACK THP TIPTRONIC AM21 PR,Whole,ICE,default-ice,2,0,2021-03,2021-03
PEUGEOT,3008 GT PACK THP TIPTRONIC AM22,Whole,ICE,default-ice,199,0,2022-02,2023-10
PEUGEOT,3008 GT PACK THP TIPTRONIC AM23,Whole,ICE,default-ice,40,0,2023-03,2024-07
PEUGEOT,3008 GT-LINE HDI TIPTRONIC,Whole,ICE,default-ice,1118,0,2018-01,2022-01
PEUGEOT,3008 GT-LINE THP TIPTRONIC,Whole,ICE,default-ice,1081,0,2018-01,2025-05
PEUGEOT,3008 SPORT HDI,Whole,ICE,default-ice,1,0,2023-07,2023-07
PEUGEOT,301 ALLURE 1.6,Whole,ICE,default-ice,1290,0,2018-01,2023-03
PEUGEOT,301 ALLURE 1.6 HDI,Whole,ICE,default-ice,2032,0,2018-01,2025-03
PEUGEOT,301 ALLURE PLUS 1.6,Whole,ICE,default-ice,869,0,2018-01,2023-03
PEUGEOT,301 ALLURE PLUS 1.6 HDI,Whole,ICE,default-ice,345,0,2018-07,2021-04
PEUGEOT,301 ALLURE PLUS 1.6 TIPTRONIC,Whole,ICE,default-ice,263,0,2018-01,2020-06
PEUGEOT,307 2.0,Whole,ICE,default-ice,3,1,2018-01,2026-04
PEUGEOT,307 CC,Whole,ICE,default-ice,2,1,2019-02,2026-02
PEUGEOT,307 CC SPORT 2.0 HDI,Whole,ICE,default-ice,1,0,2018-01,2018-01
PEUGEOT,307 HDI,Whole,ICE,default-ice,2,0,2018-04,2018-09
PEUGEOT,307 SW HDI 1.6,Whole,ICE,default-ice,1,1,2026-05,2026-05
PEUGEOT,307 XR 1.6,Whole,ICE,default-ice,1,0,2018-12,2018-12
PEUGEOT,307 XR 2.0HDI,Whole,ICE,default-ice,1,0,2019-03,2019-03
PEUGEOT,307 XRD 2.0HDI,Whole,ICE,default-ice,1,0,2019-03,2019-03
PEUGEOT,307 XS 1.6 5P,Whole,ICE,default-ice,1,0,2025-04,2025-04
PEUGEOT,307 XSI 2.0,Whole,ICE,default-ice,1,0,2023-06,2023-06
PEUGEOT,308 1.6,Whole,ICE,default-ice,1,0,2024-01,2024-01
PEUGEOT,308 1.6 HDI,Whole,ICE,default-ice,3,0,2018-04,2018-08
PEUGEOT,308 2.0 FELINE,Whole,ICE,default-ice,1,0,2018-10,2018-10
PEUGEOT,308 ACTIVE 1.6,Whole,ICE,default-ice,530,0,2018-01,2022-07
PEUGEOT,308 ACTIVE 1.6 NAV,Whole,ICE,default-ice,322,0,2018-04,2022-08
PEUGEOT,308 ACTIVE 1.6N,Whole,ICE,default-ice,3,0,2018-12,2022-11
PEUGEOT,308 ALLURE,Whole,ICE,default-ice,1,1,2026-04,2026-04
PEUGEOT,308 ALLURE 1.6,Whole,ICE,default-ice,1203,0,2018-01,2021-06
PEUGEOT,308 ALLURE 1.6 AM20,Whole,ICE,default-ice,506,0,2019-12,2022-07
PEUGEOT,308 ALLURE 1.6 AM22,Whole,ICE,default-ice,145,0,2021-06,2022-06
PEUGEOT,308 ALLURE 1.6 HDI,Whole,ICE,default-ice,588,0,2018-01,2022-07
PEUGEOT,308 ALLURE 1.6 HDI AM20,Whole,ICE,default-ice,673,0,2019-12,2023-06
PEUGEOT,308 ALLURE 1.6 HDI AM22,Whole,ICE,default-ice,281,0,2021-12,2022-06
PEUGEOT,308 ALLURE 1.6N,Whole,ICE,default-ice,1,0,2021-12,2021-12
PEUGEOT,308 ALLURE 1.6N NAV,Whole,ICE,default-ice,1,0,2022-05,2022-05
PEUGEOT,308 ALLURE PACK 1.6,Whole,ICE,default-ice,1389,0,2018-03,2020-10
PEUGEOT,308 ALLURE PACK 1.6 HDI,Whole,ICE,default-ice,1231,0,2018-03,2023-06
PEUGEOT,308 ALLURE PACK THP TIPTRONIC,Whole,ICE,default-ice,485,0,2018-04,2021-01
PEUGEOT,308 ALLURE PLUS 2.0,Whole,ICE,default-ice,4,0,2018-01,2018-07
PEUGEOT,308 CC,Whole,ICE,default-ice,1,0,2020-05,2020-05
PEUGEOT,308 FELINE 1.6 HDI,Whole,ICE,default-ice,1393,0,2018-01,2020-12
PEUGEOT,308 FELINE 1.6 HDI AM20,Whole,ICE,default-ice,966,0,2019-10,2021-09
PEUGEOT,308 FELINE 1.6 HDI AM22,Whole,ICE,default-ice,477,0,2021-11,2022-10
PEUGEOT,308 FELINE HDI,Whole,ICE,default-ice,1,0,2019-05,2019-05
PEUGEOT,308 FELINE THP,Whole,ICE,default-ice,375,0,2018-01,2020-09
PEUGEOT,308 FELINE THP TIPRONIC AM22,Whole,ICE,default-ice,36,0,2021-07,2021-08
PEUGEOT,308 FELINE THP TIPTRONIC,Whole,ICE,default-ice,1096,0,2018-01,2022-07
PEUGEOT,308 FELINE THP TIPTRONIC AM20,Whole,ICE,default-ice,634,0,2019-10,2023-12
PEUGEOT,308 FELINE THP TIPTRONIC AM22,Whole,ICE,default-ice,192,0,2021-08,2023-06
PEUGEOT,308 ROLAND GARROS HDI,Whole,ICE,default-ice,92,0,2018-05,2019-07
PEUGEOT,308 ROLAND GARROS THP,Whole,ICE,default-ice,210,0,2018-05,2020-01
PEUGEOT,308 SPORT,Whole,ICE,default-ice,2,0,2018-05,2019-03
PEUGEOT,308 SW,Whole,ICE,default-ice,3,2,2019-12,2026-05
PEUGEOT,308 SW CONFORT HDI,Whole,ICE,default-ice,2,0,2018-02,2018-02
PEUGEOT,308S ALLURE PLUS TIPTRONIC,Whole,ICE,default-ice,246,0,2018-09,2022-02
PEUGEOT,308S ALLURE PLUS TIPTRONIC AM21,Whole,ICE,default-ice,110,0,2021-05,2022-03
PEUGEOT,308S GT,Whole,ICE,default-ice,85,0,2018-09,2020-07
PEUGEOT,308S GTI,Whole,ICE,default-ice,97,0,2018-01,2018-08
PEUGEOT,308S GTI 270,Whole,ICE,default-ice,2,0,2018-09,2018-09
PEUGEOT,308S GTI 270 COUPE FRANCHE,Whole,ICE,default-ice,1,0,2019-03,2019-03
PEUGEOT,308S GTI COUPE FRANCHE,Whole,ICE,default-ice,2,0,2018-01,2018-02
PEUGEOT,4008,Whole,ICE,default-ice,1,0,2023-12,2023-12
PEUGEOT,4008 ALLURE 4X4,Whole,ICE,default-ice,1,0,2018-09,2018-09
PEUGEOT,404,Pickups,ICE,default-ice,1,0,2018-08,2018-08
PEUGEOT,406,Whole,ICE,default-ice,1,0,2019-01,2019-01
PEUGEOT,406 HDI,Whole,ICE,default-ice,1,0,2019-11,2019-11
PEUGEOT,406 ST,Whole,ICE,default-ice,1,0,2018-11,2018-11
PEUGEOT,406 ST HDI,Whole,ICE,default-ice,1,0,2021-07,2021-07
PEUGEOT,407,Whole,ICE,default-ice,2,0,2023-10,2025-06
PEUGEOT,407 ST CONFORT 2.0HDI,Whole,ICE,default-ice,1,0,2019-01,2019-01
PEUGEOT,408 ACTIVE 1.6,Whole,ICE,default-ice,379,0,2018-01,2022-01
PEUGEOT,408 ALLURE 1.6,Whole,ICE,default-ice,357,1,2018-01,2026-02
PEUGEOT,408 ALLURE 1.6 AM20,Whole,ICE,default-ice,3,0,2020-04,2021-08
PEUGEOT,408 ALLURE 1.6 AM22,Whole,ICE,default-ice,9,0,2021-07,2021-11
PEUGEOT,408 ALLURE 1.6 HDI,Whole,ICE,default-ice,382,0,2018-01,2023-01
PEUGEOT,408 ALLURE 1.6 HDI AM20,Whole,ICE,default-ice,227,0,2020-02,2021-06
PEUGEOT,408 ALLURE 1.6 HDI AM22,Whole,ICE,default-ice,59,0,2022-01,2022-06
PEUGEOT,408 ALLURE 2.0,Whole,ICE,default-ice,24,0,2018-01,2022-10
PEUGEOT,408 ALLURE 2.0N,Whole,ICE,default-ice,1,0,2018-01,2018-01
PEUGEOT,408 ALLURE PACK 1.6,Whole,ICE,default-ice,613,0,2018-03,2024-05
PEUGEOT,408 ALLURE PACK 1.6 HDI,Whole,ICE,default-ice,695,0,2018-03,2022-12
PEUGEOT,408 ALLURE PACK THP TIPTRONIC,Whole,ICE,default-ice,196,0,2018-04,2023-07
PEUGEOT,408 ALLURE PLUS THP,Whole,ICE,default-ice,582,0,2018-01,2022-01
PEUGEOT,408 ALLURE+ 2.0N,Whole,ICE,default-ice,2,0,2019-12,2025-07
PEUGEOT,408 ALLURE+ TIPTRONIC 2.0N,Whole,ICE,default-ice,6,2,2019-05,2026-08
PEUGEOT,408 FELINE 1.6 HDI,Whole,ICE,default-ice,500,0,2018-01,2020-08
PEUGEOT,408 FELINE 1.6 HDI AM20,Whole,ICE,default-ice,213,0,2020-02,2021-10
PEUGEOT,408 FELINE 1.6 HDI AM22,Whole,ICE,default-ice,390,0,2021-12,2022-06
PEUGEOT,408 FELINE 2.0,Whole,ICE,default-ice,1,0,2018-07,2018-07
PEUGEOT,408 FELINE 2.0N,Whole,ICE,default-ice,2,0,2019-04,2022-05
PEUGEOT,408 FELINE HDI,Whole,ICE,default-ice,1,0,2020-08,2020-08
PEUGEOT,408 FELINE THP TIPTRONIC,Whole,ICE,default-ice,540,0,2018-01,2025-03
PEUGEOT,408 FELINE THP TIPTRONIC AM20,Whole,ICE,default-ice,1,0,2020-02,2020-02
PEUGEOT,408 FELINE THP TIPTRONIC AM22,Whole,ICE,default-ice,10,0,2021-07,2021-10
PEUGEOT,408 SPORT 163 CV,Whole,ICE,default-ice,4,1,2018-07,2026-01
PEUGEOT,5008,Whole,ICE,default-ice,5,0,2018-09,2020-12
PEUGEOT,5008 1.6,Whole,ICE,default-ice,1,0,2021-01,2021-01
PEUGEOT,5008 1.6 A/T,Whole,ICE,default-ice,3,0,2020-02,2023-01
PEUGEOT,5008 2.0 HDI FAP 150 STYLE,Whole,ICE,default-ice,1,0,2021-10,2021-10
PEUGEOT,5008 ALLURE PLUS HDI TIPTRONIC,Whole,ICE,default-ice,346,0,2018-01,2024-04
